user,time,hashtag
299,2019-12-12 13:40:00,#07
107,2019-12-12 14:16:00,#07
227,2019-12-13 15:19:00,#07
262,2019-12-14 09:13:00,#07
209,2019-12-11 09:35:00,#07
280,2019-12-11 01:21:00,#07
278,2019-12-13 18:37:00,#07
79,2019-12-14 00:34:00,#07
216,2019-12-13 07:12:00,#07
69,2019-12-12 08:35:00,#07
128,2019-12-12 01:35:00,#07
191,2019-12-12 15:59:00,#07
113,2019-12-13 01:44:00,#07
281,2019-12-14 04:58:00,#07
198,2019-12-11 12:38:00,#07
21,2019-12-13 06:18:00,#07
37,2019-12-12 03:57:00,#07
88,2019-12-13 23:15:00,#07
192,2019-12-14 10:44:00,#07
221,2019-12-11 20:12:00,#07
37,2019-12-13 03:38:00,#07
107,2019-12-13 02:46:00,#08
177,2019-12-13 16:34:00,#08
151,2019-12-14 07:52:00,#08
39,2019-12-12 17:36:00,#08
145,2019-12-12 02:25:00,#08
226,2019-12-12 15:22:00,#08
74,2019-12-12 01:09:00,#08
264,2019-12-10 16:14:00,#08
296,2019-12-14 10:18:00,#08
175,2019-12-11 10:33:00,#08
76,2019-12-11 18:36:00,#08
98,2019-12-14 08:19:00,#08
134,2019-12-13 02:41:00,#08
133,2019-12-11 15:07:00,#08
168,2019-12-13 23:48:00,#08
249,2019-12-11 06:41:00,#08
185,2019-12-12 01:02:00,#08
35,2019-12-14 02:23:00,#08
261,2019-12-11 04:30:00,#08
47,2019-12-11 19:17:00,#08
89,2019-12-11 08:54:00,#08
72,2019-12-12 23:52:00,#08
33,2019-12-14 14:01:00,#08
210,2019-12-14 05:48:00,#08
211,2019-12-11 20:54:00,#08
220,2019-12-11 15:13:00,#08
162,2019-12-12 17:35:00,#08
96,2019-12-12 21:56:00,#08
175,2019-12-13 21:00:00,#08
125,2019-12-12 06:37:00,#08
274,2019-12-11 20:23:00,#08
48,2019-12-12 10:17:00,#08
277,2019-12-13 01:18:00,#08
216,2019-12-11 04:54:00,#08
209,2019-12-14 00:32:00,#08
107,2019-12-11 15:37:00,#08
145,2019-12-12 16:23:00,#08
123,2019-12-11 21:18:00,#08
176,2019-12-10 14:31:00,#08
92,2019-12-10 23:31:00,#08
108,2019-12-13 07:37:00,#08
269,2019-12-12 18:45:00,#08
235,2019-12-11 01:45:00,#08
104,2019-12-11 12:31:00,#08
97,2019-12-13 19:37:00,#08
219,2019-12-13 08:24:00,#08
92,2019-12-12 02:03:00,#08
165,2019-12-14 13:55:00,#08
152,2019-12-12 06:34:00,#08
127,2019-12-10 17:44:00,#08
233,2019-12-11 18:52:00,#08
118,2019-12-14 12:37:00,#08
90,2019-12-13 11:53:00,#08
225,2019-12-13 23:15:00,#08
179,2019-12-11 07:33:00,#08
146,2019-12-11 17:02:00,#08
63,2019-12-14 00:23:00,#08
265,2019-12-13 21:01:00,#08
4,2019-12-12 11:49:00,#08
155,2019-12-14 12:27:00,#08
29,2019-12-13 15:30:00,#08
109,2019-12-13 19:38:00,#08
202,2019-12-10 21:58:00,#08
137,2019-12-11 06:54:00,#08
78,2019-12-14 00:44:00,#08
32,2019-12-13 10:15:00,#08
26,2019-12-14 08:19:00,#08
26,2019-12-12 21:21:00,#08
0,2019-12-13 15:52:00,#08
232,2019-12-12 06:53:00,#08
19,2019-12-12 17:36:00,#08
8,2019-12-12 07:45:00,#08
84,2019-12-12 00:14:00,#08
71,2019-12-14 15:07:00,#08
119,2019-12-14 10:50:00,#08
52,2019-12-14 09:03:00,#08
208,2019-12-12 08:35:00,#08
233,2019-12-12 05:14:00,#08
196,2019-12-11 16:16:00,#08
64,2019-12-11 16:38:00,#08
43,2019-12-10 15:49:00,#08
1,2019-12-14 09:31:00,#08
264,2019-12-13 02:49:00,#08
58,2019-12-11 20:24:00,#08
265,2019-12-11 05:55:00,#08
56,2019-12-13 01:39:00,#08
224,2019-12-13 01:32:00,#08
178,2019-12-11 14:13:00,#08
81,2019-12-14 00:59:00,#08
274,2019-12-11 10:48:00,#08
23,2019-12-10 23:56:00,#08
74,2019-12-12 01:39:00,#08
24,2019-12-14 08:37:00,#08
4,2019-12-13 15:39:00,#08
247,2019-12-12 19:22:00,#08
160,2019-12-13 09:26:00,#08
200,2019-12-12 20:27:00,#08
166,2019-12-13 12:04:00,#08
102,2019-12-13 03:23:00,#08
246,2019-12-12 16:14:00,#08
2,2019-12-11 12:11:00,#08
69,2019-12-12 05:37:00,#08
112,2019-12-12 14:05:00,#08
144,2019-12-11 23:33:00,#08
55,2019-12-14 09:05:00,#08
58,2019-12-10 22:44:00,#08
197,2019-12-11 23:51:00,#08
222,2019-12-12 03:48:00,#08
94,2019-12-12 08:46:00,#08
265,2019-12-13 04:16:00,#08
274,2019-12-12 18:07:00,#08
45,2019-12-13 20:17:00,#08
137,2019-12-13 20:08:00,#08
212,2019-12-12 05:56:00,#08
97,2019-12-11 09:00:00,#08
129,2019-12-14 08:07:00,#08
176,2019-12-14 02:19:00,#08
203,2019-12-13 10:53:00,#08
113,2019-12-13 12:38:00,#08
114,2019-12-11 00:02:00,#08
290,2019-12-12 11:26:00,#08
134,2019-12-12 09:04:00,#08
280,2019-12-11 04:25:00,#08
34,2019-12-13 13:18:00,#08
71,2019-12-13 19:47:00,#08
90,2019-12-14 11:28:00,#08
267,2019-12-10 16:27:00,#08
234,2019-12-11 12:59:00,#08
276,2019-12-10 20:26:00,#08
13,2019-12-11 06:33:00,#08
137,2019-12-11 06:51:00,#08
96,2019-12-12 08:28:00,#08
263,2019-12-13 10:20:00,#08
240,2019-12-12 01:26:00,#08
159,2019-12-11 20:06:00,#08
275,2019-12-12 03:37:00,#08
265,2019-12-11 11:44:00,#08
294,2019-12-11 22:49:00,#08
183,2019-12-11 23:19:00,#08
75,2019-12-11 00:36:00,#08
49,2019-12-11 07:31:00,#08
233,2019-12-11 10:12:00,#08
73,2019-12-11 11:21:00,#08
138,2019-12-14 01:51:00,#08
15,2019-12-12 11:40:00,#08
280,2019-12-13 05:09:00,#08
294,2019-12-11 04:29:00,#08
26,2019-12-11 18:27:00,#08
163,2019-12-10 18:55:00,#08
247,2019-12-12 22:52:00,#08
288,2019-12-11 10:04:00,#08
254,2019-12-10 15:21:00,#08
147,2019-12-12 11:19:00,#08
130,2019-12-13 15:27:00,#08
82,2019-12-13 16:58:00,#08
195,2019-12-12 21:51:00,#08
47,2019-12-12 07:51:00,#08
154,2019-12-11 02:54:00,#08
248,2019-12-11 03:19:00,#08
100,2019-12-13 09:07:00,#08
77,2019-12-14 09:03:00,#08
204,2019-12-13 22:37:00,#08
54,2019-12-14 09:59:00,#08
148,2019-12-14 08:05:00,#08
76,2019-12-13 06:54:00,#08
197,2019-12-11 10:26:00,#08
233,2019-12-11 15:37:00,#08
7,2019-12-13 17:43:00,#08
247,2019-12-11 19:16:00,#08
160,2019-12-13 04:43:00,#08
298,2019-12-14 04:25:00,#08
200,2019-12-13 21:49:00,#08
75,2019-12-12 22:19:00,#08
298,2019-12-13 20:50:00,#08
53,2019-12-13 08:09:00,#08
22,2019-12-11 22:50:00,#08
36,2019-12-12 06:16:00,#08
65,2019-12-12 08:38:00,#08
299,2019-12-13 14:15:00,#08
76,2019-12-14 05:37:00,#08
225,2019-12-14 10:07:00,#08
84,2019-12-11 12:13:00,#08
221,2019-12-12 23:10:00,#08
214,2019-12-13 10:00:00,#08
225,2019-12-10 22:09:00,#08
79,2019-12-14 01:31:00,#08
293,2019-12-12 20:17:00,#08
224,2019-12-12 23:00:00,#08
138,2019-12-14 09:31:00,#08
272,2019-12-12 04:49:00,#08
161,2019-12-14 08:50:00,#08
142,2019-12-10 16:24:00,#08
79,2019-12-10 20:09:00,#08
132,2019-12-12 01:23:00,#08
129,2019-12-10 21:20:00,#08
217,2019-12-13 01:29:00,#08
248,2019-12-14 00:14:00,#08
130,2019-12-12 16:20:00,#09
7,2019-12-11 14:22:00,#09
264,2019-12-10 19:19:00,#09
262,2019-12-12 06:33:00,#09
52,2019-12-14 01:31:00,#09
189,2019-12-12 23:36:00,#09
224,2019-12-13 03:25:00,#09
109,2019-12-12 06:47:00,#09
233,2019-12-11 12:52:00,#09
232,2019-12-11 06:18:00,#10
24,2019-12-10 18:48:00,#10
248,2019-12-11 06:48:00,#10
106,2019-12-13 02:00:00,#10
202,2019-12-12 17:19:00,#10
147,2019-12-12 01:22:00,#10
196,2019-12-12 02:07:00,#10
31,2019-12-11 18:01:00,#10
89,2019-12-11 07:07:00,#10
152,2019-12-12 18:23:00,#10
178,2019-12-13 21:10:00,#10
285,2019-12-13 20:41:00,#10
166,2019-12-13 15:15:00,#10
146,2019-12-13 03:57:00,#10
74,2019-12-14 01:59:00,#10
61,2019-12-13 21:48:00,#10
259,2019-12-11 04:22:00,#10
210,2019-12-14 00:57:00,#10
57,2019-12-12 01:48:00,#10
166,2019-12-14 03:18:00,#10
277,2019-12-13 10:21:00,#10
30,2019-12-10 16:54:00,#10
124,2019-12-12 05:57:00,#10
273,2019-12-12 13:46:00,#10
21,2019-12-13 22:23:00,#10
106,2019-12-12 08:47:00,#10
17,2019-12-10 13:57:00,#10
252,2019-12-14 09:13:00,#10
177,2019-12-13 01:50:00,#10
184,2019-12-13 05:40:00,#10
200,2019-12-14 03:18:00,#10
142,2019-12-10 18:40:00,#10
293,2019-12-14 03:53:00,#10
102,2019-12-12 13:18:00,#10
105,2019-12-12 13:54:00,#10
171,2019-12-14 11:01:00,#10
200,2019-12-14 15:48:00,#10
54,2019-12-13 09:19:00,#10
169,2019-12-14 00:06:00,#10
76,2019-12-13 03:26:00,#10
94,2019-12-11 18:43:00,#10
59,2019-12-10 13:00:00,#10
119,2019-12-13 01:36:00,#10
226,2019-12-10 20:54:00,#10
94,2019-12-11 09:41:00,#10
255,2019-12-10 22:39:00,#10
229,2019-12-14 03:51:00,#10
190,2019-12-14 01:36:00,#10
227,2019-12-11 16:15:00,#10
59,2019-12-13 01:29:00,#10
25,2019-12-11 16:20:00,#10
41,2019-12-12 04:06:00,#10
161,2019-12-14 01:58:00,#10
245,2019-12-12 17:44:00,#10
270,2019-12-12 10:32:00,#10
45,2019-12-12 07:30:00,#10
207,2019-12-11 22:21:00,#10
49,2019-12-12 02:02:00,#10
275,2019-12-12 22:16:00,#10
156,2019-12-12 13:01:00,#10
125,2019-12-13 15:37:00,#10
155,2019-12-12 03:32:00,#10
270,2019-12-14 02:17:00,#10
174,2019-12-14 04:33:00,#10
282,2019-12-13 12:23:00,#10
284,2019-12-13 23:25:00,#10
46,2019-12-12 18:18:00,#10
245,2019-12-12 08:45:00,#10
292,2019-12-10 13:44:00,#10
183,2019-12-14 04:49:00,#10
36,2019-12-12 20:49:00,#10
258,2019-12-12 16:42:00,#10
27,2019-12-12 15:53:00,#10
229,2019-12-12 08:38:00,#10
273,2019-12-13 08:11:00,#10
201,2019-12-13 03:43:00,#10
255,2019-12-11 01:17:00,#10
271,2019-12-14 07:41:00,#10
77,2019-12-14 04:16:00,#10
197,2019-12-14 13:22:00,#10
207,2019-12-12 05:29:00,#10
262,2019-12-13 09:32:00,#10
14,2019-12-12 13:24:00,#10
88,2019-12-13 15:17:00,#10
6,2019-12-14 01:08:00,#10
140,2019-12-13 13:20:00,#10
145,2019-12-11 21:41:00,#10
84,2019-12-12 21:46:00,#10
173,2019-12-12 01:54:00,#10
3,2019-12-14 10:47:00,#10
49,2019-12-11 13:30:00,#10
265,2019-12-14 10:49:00,#10
17,2019-12-13 01:01:00,#10
99,2019-12-13 06:22:00,#10
141,2019-12-11 18:38:00,#10
217,2019-12-13 04:15:00,#10
209,2019-12-11 21:50:00,#10
198,2019-12-14 04:02:00,#10
32,2019-12-10 19:43:00,#10
219,2019-12-12 10:12:00,#10
253,2019-12-14 12:06:00,#10
135,2019-12-12 17:14:00,#10
200,2019-12-13 23:09:00,#10
182,2019-12-11 21:53:00,#10
19,2019-12-11 08:33:00,#10
140,2019-12-10 15:04:00,#10
224,2019-12-10 21:20:00,#10
232,2019-12-12 05:22:00,#10
244,2019-12-14 07:05:00,#10
68,2019-12-13 17:50:00,#10
87,2019-12-11 13:13:00,#10
197,2019-12-13 01:15:00,#10
122,2019-12-12 06:09:00,#10
200,2019-12-13 11:50:00,#10
14,2019-12-14 03:04:00,#10
1,2019-12-10 14:24:00,#10
164,2019-12-11 08:47:00,#10
259,2019-12-12 15:18:00,#10
9,2019-12-12 05:39:00,#10
121,2019-12-12 13:23:00,#10
227,2019-12-12 13:49:00,#10
242,2019-12-13 12:07:00,#10
256,2019-12-13 13:59:00,#10
45,2019-12-13 10:33:00,#10
53,2019-12-11 10:14:00,#10
175,2019-12-10 13:03:00,#10
262,2019-12-12 05:27:00,#10
55,2019-12-13 02:08:00,#10
68,2019-12-12 00:25:00,#10
229,2019-12-14 15:09:00,#10
140,2019-12-14 04:37:00,#10
150,2019-12-12 06:35:00,#10
276,2019-12-13 00:20:00,#10
297,2019-12-11 05:37:00,#10
168,2019-12-13 00:17:00,#10
129,2019-12-10 19:03:00,#10
250,2019-12-14 07:20:00,#10
216,2019-12-10 22:18:00,#10
136,2019-12-14 16:34:00,#10
231,2019-12-12 15:24:00,#10
84,2019-12-14 02:51:00,#10
205,2019-12-12 23:48:00,#10
76,2019-12-11 20:05:00,#10
46,2019-12-14 01:20:00,#10
5,2019-12-11 20:22:00,#10
218,2019-12-11 02:47:00,#10
222,2019-12-14 04:43:00,#10
64,2019-12-12 16:11:00,#10
170,2019-12-10 18:19:00,#10
56,2019-12-11 12:21:00,#10
171,2019-12-14 08:35:00,#10
33,2019-12-14 02:19:00,#10
277,2019-12-14 16:11:00,#10
72,2019-12-11 02:46:00,#10
285,2019-12-13 18:30:00,#10
295,2019-12-14 12:23:00,#10
108,2019-12-14 13:45:00,#10
181,2019-12-11 00:41:00,#10
68,2019-12-14 03:01:00,#10
112,2019-12-13 23:10:00,#10
286,2019-12-13 02:03:00,#10
271,2019-12-12 22:30:00,#10
135,2019-12-11 14:54:00,#10
20,2019-12-12 22:48:00,#10
65,2019-12-14 14:41:00,#10
169,2019-12-11 03:59:00,#10
19,2019-12-12 00:21:00,#10
177,2019-12-12 03:39:00,#10
52,2019-12-11 05:26:00,#10
218,2019-12-10 20:23:00,#10
39,2019-12-11 00:48:00,#10
2,2019-12-12 22:00:00,#10
99,2019-12-12 07:37:00,#10
224,2019-12-13 18:30:00,#10
252,2019-12-12 18:16:00,#10
142,2019-12-11 05:00:00,#10
93,2019-12-13 19:14:00,#10
220,2019-12-11 10:20:00,#10
38,2019-12-13 13:05:00,#10
92,2019-12-10 20:21:00,#10
17,2019-12-10 19:51:00,#10
292,2019-12-13 01:55:00,#10
61,2019-12-12 11:39:00,#10
181,2019-12-11 18:08:00,#10
48,2019-12-10 18:26:00,#10
223,2019-12-13 13:20:00,#10
39,2019-12-14 15:39:00,#10
115,2019-12-11 17:52:00,#10
18,2019-12-14 08:02:00,#10
280,2019-12-11 22:44:00,#10
191,2019-12-14 07:51:00,#10
252,2019-12-11 01:50:00,#10
132,2019-12-12 08:50:00,#10
139,2019-12-11 03:04:00,#10
27,2019-12-14 08:45:00,#10
16,2019-12-12 16:33:00,#10
26,2019-12-14 00:45:00,#10
3,2019-12-13 22:55:00,#10
84,2019-12-12 19:32:00,#10
129,2019-12-14 06:04:00,#10
76,2019-12-11 05:21:00,#10
27,2019-12-12 11:27:00,#10
73,2019-12-13 14:27:00,#10
73,2019-12-13 21:28:00,#10
44,2019-12-11 03:39:00,#10
139,2019-12-14 09:42:00,#10
100,2019-12-12 08:38:00,#10
256,2019-12-14 07:21:00,#10
15,2019-12-12 19:24:00,#10
69,2019-12-14 11:11:00,#10
220,2019-12-12 09:34:00,#10
219,2019-12-13 01:28:00,#10
214,2019-12-10 17:03:00,#10
280,2019-12-12 07:48:00,#10
153,2019-12-14 13:00:00,#10
111,2019-12-14 16:19:00,#10
173,2019-12-12 19:36:00,#10
165,2019-12-11 17:36:00,#10
139,2019-12-11 00:54:00,#10
162,2019-12-12 08:47:00,#10
140,2019-12-10 16:37:00,#10
22,2019-12-13 07:44:00,#10
39,2019-12-12 08:16:00,#10
225,2019-12-11 02:56:00,#10
180,2019-12-14 07:56:00,#10
144,2019-12-11 00:43:00,#10
255,2019-12-14 11:44:00,#10
206,2019-12-13 22:45:00,#10
130,2019-12-11 17:48:00,#10
245,2019-12-14 10:55:00,#10
184,2019-12-13 04:10:00,#10
95,2019-12-12 05:23:00,#10
44,2019-12-12 09:31:00,#10
151,2019-12-14 07:53:00,#10
279,2019-12-12 14:35:00,#10
11,2019-12-11 12:47:00,#10
32,2019-12-13 13:05:00,#10
67,2019-12-11 18:52:00,#10
67,2019-12-13 10:30:00,#10
2,2019-12-14 02:59:00,#10
213,2019-12-14 02:52:00,#10
81,2019-12-14 03:07:00,#10
292,2019-12-12 15:52:00,#10
3,2019-12-10 21:48:00,#10
153,2019-12-13 05:25:00,#10
166,2019-12-10 15:30:00,#10
197,2019-12-12 02:34:00,#10
273,2019-12-14 09:17:00,#10
243,2019-12-14 06:45:00,#10
124,2019-12-11 10:45:00,#10
20,2019-12-14 01:00:00,#10
199,2019-12-11 20:45:00,#10
246,2019-12-12 04:48:00,#10
93,2019-12-13 02:16:00,#10
123,2019-12-11 12:09:00,#10
217,2019-12-13 22:50:00,#10
208,2019-12-11 09:07:00,#10
213,2019-12-11 08:04:00,#10
157,2019-12-12 22:59:00,#10
247,2019-12-10 14:12:00,#10
200,2019-12-12 15:03:00,#10
185,2019-12-13 14:09:00,#10
77,2019-12-11 10:57:00,#10
171,2019-12-12 11:13:00,#10
179,2019-12-13 09:09:00,#10
165,2019-12-12 11:44:00,#10
234,2019-12-14 13:28:00,#10
0,2019-12-10 23:54:00,#10
231,2019-12-14 15:02:00,#10
75,2019-12-12 11:40:00,#10
137,2019-12-13 11:53:00,#10
164,2019-12-13 07:57:00,#10
68,2019-12-13 07:39:00,#10
162,2019-12-11 20:02:00,#10
194,2019-12-13 13:44:00,#11
207,2019-12-13 02:21:00,#11
30,2019-12-14 16:31:00,#11
36,2019-12-12 01:28:00,#11
45,2019-12-13 11:23:00,#11
297,2019-12-12 10:42:00,#11
244,2019-12-12 19:15:00,#11
34,2019-12-10 23:01:00,#11
86,2019-12-10 14:22:00,#11
219,2019-12-11 04:22:00,#11
187,2019-12-14 05:33:00,#11
127,2019-12-11 03:53:00,#11
178,2019-12-13 19:54:00,#11
112,2019-12-14 00:57:00,#11
203,2019-12-11 07:34:00,#11
293,2019-12-11 09:04:00,#11
3,2019-12-13 04:27:00,#11
262,2019-12-12 03:11:00,#11
195,2019-12-10 20:17:00,#11
26,2019-12-13 15:23:00,#11
299,2019-12-11 19:16:00,#11
3,2019-12-14 09:20:00,#11
5,2019-12-13 19:11:00,#11
177,2019-12-11 12:46:00,#11
80,2019-12-11 22:49:00,#11
167,2019-12-11 12:35:00,#11
276,2019-12-12 09:13:00,#11
50,2019-12-11 01:22:00,#11
157,2019-12-14 04:21:00,#11
43,2019-12-12 19:11:00,#11
81,2019-12-11 06:47:00,#11
143,2019-12-12 05:44:00,#11
243,2019-12-12 22:00:00,#11
287,2019-12-13 04:39:00,#11
22,2019-12-10 13:28:00,#11
183,2019-12-13 16:37:00,#11
268,2019-12-11 09:35:00,#11
149,2019-12-12 07:39:00,#11
112,2019-12-11 05:34:00,#11
207,2019-12-10 20:20:00,#11
192,2019-12-13 03:38:00,#11
240,2019-12-13 17:42:00,#11
30,2019-12-10 15:10:00,#11
236,2019-12-10 18:25:00,#11
225,2019-12-13 11:01:00,#11
138,2019-12-10 18:28:00,#11
32,2019-12-14 01:31:00,#11
153,2019-12-14 04:48:00,#11
92,2019-12-14 10:14:00,#11
280,2019-12-11 05:41:00,#11
178,2019-12-12 17:03:00,#11
168,2019-12-12 19:34:00,#11
38,2019-12-11 11:49:00,#11
122,2019-12-13 04:45:00,#11
225,2019-12-14 11:29:00,#11
185,2019-12-12 08:34:00,#11
260,2019-12-12 13:46:00,#11
123,2019-12-11 17:34:00,#11
214,2019-12-11 00:39:00,#11
180,2019-12-12 05:46:00,#11
15,2019-12-14 03:11:00,#11
146,2019-12-12 12:05:00,#11
188,2019-12-11 19:54:00,#11
241,2019-12-12 06:14:00,#11
195,2019-12-12 22:47:00,#11
217,2019-12-13 09:06:00,#11
58,2019-12-11 15:25:00,#11
22,2019-12-14 13:24:00,#11
44,2019-12-12 15:18:00,#11
249,2019-12-13 15:16:00,#11
179,2019-12-11 13:32:00,#11
43,2019-12-10 19:47:00,#11
266,2019-12-10 22:26:00,#11
193,2019-12-12 19:58:00,#11
132,2019-12-11 11:55:00,#11
231,2019-12-12 18:48:00,#11
51,2019-12-12 22:54:00,#11
53,2019-12-11 01:52:00,#11
8,2019-12-13 14:47:00,#11
70,2019-12-11 18:13:00,#11
16,2019-12-12 16:36:00,#11
30,2019-12-12 16:37:00,#11
183,2019-12-11 05:27:00,#11
156,2019-12-12 12:08:00,#11
7,2019-12-10 15:10:00,#11
278,2019-12-11 21:49:00,#11
287,2019-12-12 16:36:00,#11
75,2019-12-12 16:32:00,#11
10,2019-12-12 16:30:00,#11
173,2019-12-14 16:26:00,#11
21,2019-12-13 06:37:00,#11
219,2019-12-12 00:59:00,#11
109,2019-12-13 23:51:00,#11
94,2019-12-12 21:23:00,#11
168,2019-12-11 14:40:00,#11
210,2019-12-11 18:30:00,#11
242,2019-12-12 12:15:00,#11
197,2019-12-13 19:38:00,#11
292,2019-12-12 19:04:00,#11
201,2019-12-12 00:29:00,#11
30,2019-12-11 15:51:00,#11
239,2019-12-11 20:41:00,#11
55,2019-12-14 04:05:00,#11
21,2019-12-13 02:39:00,#11
57,2019-12-12 19:51:00,#11
276,2019-12-14 03:50:00,#11
193,2019-12-11 15:51:00,#11
165,2019-12-13 23:34:00,#11
158,2019-12-12 07:36:00,#11
199,2019-12-11 12:42:00,#11
18,2019-12-11 18:44:00,#11
184,2019-12-14 10:19:00,#11
84,2019-12-14 13:31:00,#11
117,2019-12-12 23:03:00,#11
95,2019-12-11 14:14:00,#11
209,2019-12-13 03:49:00,#11
84,2019-12-13 10:19:00,#11
260,2019-12-11 01:09:00,#11
295,2019-12-14 15:03:00,#11
157,2019-12-12 05:39:00,#11
69,2019-12-12 04:45:00,#11
183,2019-12-13 21:52:00,#11
14,2019-12-10 22:18:00,#11
89,2019-12-14 13:11:00,#11
16,2019-12-11 00:26:00,#11
30,2019-12-14 16:52:00,#11
292,2019-12-14 08:15:00,#12
1,2019-12-12 11:29:00,#12
245,2019-12-13 18:41:00,#12
185,2019-12-13 21:25:00,#12
232,2019-12-14 10:19:00,#12
159,2019-12-12 17:13:00,#12
220,2019-12-14 01:38:00,#12
206,2019-12-11 12:38:00,#12
186,2019-12-13 17:04:00,#12
279,2019-12-11 22:40:00,#12
3,2019-12-14 01:38:00,#12
0,2019-12-12 09:06:00,#12
159,2019-12-11 05:41:00,#12
135,2019-12-12 02:33:00,#12
0,2019-12-11 16:52:00,#12
41,2019-12-12 20:46:00,#12
87,2019-12-13 10:32:00,#12
56,2019-12-14 01:50:00,#12
179,2019-12-13 17:57:00,#12
218,2019-12-14 06:54:00,#12
194,2019-12-13 18:39:00,#12
12,2019-12-12 10:47:00,#12
123,2019-12-12 17:40:00,#12
23,2019-12-10 23:55:00,#12
197,2019-12-10 18:57:00,#12
172,2019-12-12 01:20:00,#12
172,2019-12-11 13:50:00,#12
47,2019-12-11 02:24:00,#12
239,2019-12-11 21:45:00,#12
145,2019-12-10 13:38:00,#12
289,2019-12-10 13:35:00,#12
161,2019-12-13 11:12:00,#12
260,2019-12-14 04:06:00,#12
157,2019-12-11 09:33:00,#12
127,2019-12-12 21:06:00,#12
145,2019-12-11 19:02:00,#12
76,2019-12-11 07:12:00,#12
244,2019-12-10 13:26:00,#12
52,2019-12-13 21:00:00,#12
46,2019-12-13 21:24:00,#12
174,2019-12-12 20:19:00,#12
131,2019-12-11 00:47:00,#12
31,2019-12-11 00:11:00,#12
214,2019-12-13 23:05:00,#12
35,2019-12-11 18:49:00,#12
192,2019-12-11 13:27:00,#12
179,2019-12-11 16:10:00,#12
291,2019-12-11 23:51:00,#12
129,2019-12-13 20:36:00,#12
88,2019-12-11 16:29:00,#12
107,2019-12-13 00:29:00,#12
267,2019-12-11 21:54:00,#12
91,2019-12-12 18:26:00,#12
18,2019-12-14 02:49:00,#12
282,2019-12-11 15:21:00,#12
112,2019-12-13 16:55:00,#12
78,2019-12-10 22:17:00,#12
285,2019-12-11 05:02:00,#12
106,2019-12-11 20:12:00,#12
146,2019-12-12 06:37:00,#12
212,2019-12-11 14:38:00,#12
188,2019-12-12 15:38:00,#13
170,2019-12-13 19:14:00,#13
187,2019-12-10 19:03:00,#13
176,2019-12-14 09:20:00,#13
225,2019-12-12 13:09:00,#13
247,2019-12-12 16:13:00,#13
41,2019-12-12 08:37:00,#13
198,2019-12-11 22:24:00,#13
269,2019-12-13 14:46:00,#13
13,2019-12-11 02:10:00,#13
144,2019-12-12 22:08:00,#13
110,2019-12-12 23:34:00,#13
18,2019-12-11 10:42:00,#13
136,2019-12-13 07:04:00,#13
289,2019-12-13 18:30:00,#13
184,2019-12-12 21:27:00,#13
245,2019-12-12 03:47:00,#13
231,2019-12-13 06:51:00,#13
228,2019-12-13 20:02:00,#13
205,2019-12-13 13:45:00,#13
156,2019-12-13 05:53:00,#13
60,2019-12-12 12:32:00,#13
32,2019-12-12 13:32:00,#13
288,2019-12-12 14:45:00,#13
255,2019-12-13 07:10:00,#13
296,2019-12-13 13:06:00,#13
187,2019-12-14 13:18:00,#13
26,2019-12-14 09:41:00,#13
197,2019-12-12 21:55:00,#13
171,2019-12-14 13:37:00,#13
266,2019-12-10 13:44:00,#13
293,2019-12-11 01:54:00,#13
169,2019-12-10 13:05:00,#13
201,2019-12-14 15:15:00,#13
112,2019-12-10 18:58:00,#13
269,2019-12-11 13:58:00,#13
256,2019-12-14 02:32:00,#13
298,2019-12-12 20:36:00,#13
34,2019-12-11 05:38:00,#13
151,2019-12-12 23:49:00,#13
215,2019-12-11 04:14:00,#13
60,2019-12-11 10:27:00,#13
27,2019-12-10 23:24:00,#13
280,2019-12-11 08:02:00,#13
22,2019-12-11 22:24:00,#13
156,2019-12-13 04:54:00,#13
36,2019-12-13 10:48:00,#13
227,2019-12-11 13:52:00,#13
204,2019-12-12 19:24:00,#13
200,2019-12-12 18:02:00,#13
268,2019-12-12 05:15:00,#13
110,2019-12-13 10:48:00,#13
287,2019-12-11 03:59:00,#13
37,2019-12-14 15:13:00,#13
30,2019-12-13 13:09:00,#13
31,2019-12-11 13:32:00,#13
93,2019-12-10 20:30:00,#13
179,2019-12-12 15:52:00,#13
238,2019-12-12 14:58:00,#13
63,2019-12-14 08:57:00,#13
141,2019-12-12 20:47:00,#13
262,2019-12-14 03:18:00,#13
49,2019-12-11 05:46:00,#13
264,2019-12-11 14:27:00,#13
96,2019-12-14 12:56:00,#13
156,2019-12-14 15:28:00,#13
223,2019-12-14 12:21:00,#13
132,2019-12-13 18:12:00,#13
234,2019-12-12 01:26:00,#13
252,2019-12-11 13:28:00,#13
284,2019-12-14 10:08:00,#13
212,2019-12-12 23:21:00,#13
23,2019-12-11 23:35:00,#13
34,2019-12-14 14:42:00,#13
109,2019-12-14 10:25:00,#13
204,2019-12-13 17:14:00,#13
102,2019-12-12 22:12:00,#13
35,2019-12-11 08:13:00,#13
19,2019-12-14 04:22:00,#13
40,2019-12-12 11:59:00,#13
139,2019-12-11 10:00:00,#13
205,2019-12-12 21:00:00,#13
102,2019-12-11 22:53:00,#13
60,2019-12-13 04:39:00,#13
78,2019-12-12 03:05:00,#13
165,2019-12-12 16:29:00,#13
222,2019-12-10 14:59:00,#13
5,2019-12-14 05:24:00,#13
228,2019-12-12 15:54:00,#13
